Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	King_Lear_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Honeymoon_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Virginius_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	WmTell_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	QuarterlyRev_per	Match	per_19thc	
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Our_Village1st_ed	Match	literary	1824
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Poems_2nd_ed_MRM	Match	literary	
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Blanch	Match	literary	1827
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Fiesco_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Ion_TNTplay	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Foscari_MRMplay	Match	literary	1826
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Orestes_play	Match	literary	
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Merchant_of_Venice_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Venice_Preserved_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Rienzi	Match	literary	1828
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Decline_Fall	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Coeur_de_Lion_poem	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Vespers_of_Palermo	Match	literary	
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	CharlesI_MRMplay	Match	literary	1834
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Inez_deCastro_MRMplay	Match	literary	1841
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Sadak_Kalasrade	Match	literary	1835
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Gaston_deBlondeville	Match	literary	1854
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Gaston_novel	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Otto	Match	literary	1854
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Aladdin_panto	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Deaf_Dumb_play	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	DramaticScenes	Match	literary	1827
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	LondonMag	Match	per_19thc	1820 to 1829
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Essays_of_Elia_nonfict	Match	literary	No Match
Julian_MRMplay	Match	literary	1823	"Introduction" to Dramatic Works [1854]	Confessions_OpiumEater_nonfict	Match	literary	No Match
LondonMag	Match	per_19thc	1820 to 1829	Letter to George Mitford, 1823 April 3	Julian_MRMplay	Match	literary	1823
LondonMag	Match	per_19thc	1820 to 1829	Letter to B.R. Haydon, October 2, 1820.	QuarterlyRev_per	Match	per_19thc	
LondonMag	Match	per_19thc	1820 to 1829	Letter to B.R. Haydon, October 2, 1820.	Blackwoods	Match	per_19thc	
LondonMag	Match	per_19thc	1820 to 1829	Letter to B.R. Haydon, October 2, 1820.	Endymion	Match	literary	No Match
