"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","Node-1-Attributes","Node-2-Attributes","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5249","2.12172573","0.00237388","0.47131445","0.0","130","4","false"," Annabel_J","120.2016129",,,"130","0","6","0.77565485","false","0"," Annabel_J","678718","0.36904524"
"5263","2.58089368","1.5969E-4","0.38746269","0.0","13","5","false"," Jonson_B","116.46153846",,,"13","0","0","0.68382126","false","0"," Jonson_B","44000","0.40371167"
"5277","2.12172573","0.00237388","0.47131445","0.0","130","4","false"," Massinger_Phil","120.2016129",,,"130","0","6","0.77565485","false","0"," Massinger_Phil","678718","0.36904524"
"5317","2.58089368","1.5969E-4","0.38746269","0.0","13","5","false"," Coutts_HM","116.46153846",,,"13","0","0","0.68382126","false","0"," Coutts_HM","44000","0.40371167"
"5377","2.60862866","6.899E-5","0.38334318","0.0","9","5","false","Campbell_Thos","135.88888889","historical_people","historical_people","9","0","0","0.67827427","false","0","Campbell_Thos","25588","0.48003163"
"5443","2.60862866","6.899E-5","0.38334318","0.0","9","5","false"," Campbell_Thos","135.88888889",,,"9","0","0","0.67827427","false","0"," Campbell_Thos","25588","0.48003163"
"5462","2.62095532","8.427E-5","0.38154027","0.0","11","5","false","Berghem","125.27272727","historical_people","historical_people","11","0","0","0.67580894","false","0","Berghem","23180","0.45190083"
"5466","2.54699538","6.218E-4","0.39261948","0.0","30","5","false","Talfourd_Mrs","100.16666667","historical_people","historical_people","30","0","4","0.69060092","false","0","Talfourd_Mrs","109144","0.3467366"
"5474","2.62095532","8.427E-5","0.38154027","0.0","11","5","false","Lamb_Mary","125.27272727","historical_people","historical_people","11","0","0","0.67580894","false","0","Lamb_Mary","23180","0.45190083"
"5476","2.62095532","8.427E-5","0.38154027","0.0","11","5","false"," Berghem","125.27272727",,,"11","0","0","0.67580894","false","0"," Berghem","23180","0.45190083"
"5510","2.54699538","6.218E-4","0.39261948","0.0","30","5","false"," Talfourd_Mrs","100.16666667",,,"30","0","4","0.69060092","false","0"," Talfourd_Mrs","109144","0.3467366"
"5588","2.62095532","8.427E-5","0.38154027","0.0","11","5","false"," Lamb_Mary","125.27272727",,,"11","0","0","0.67580894","false","0"," Lamb_Mary","23180","0.45190083"
"5607","2.54391371","6.4504E-4","0.39309509","0.0","27","5","false","Fitzharris","85.08","historical_people","historical_people","27","0","2","0.69121726","false","0","Fitzharris","173820","0.29398601"
"5609","2.1248074","0.00213025","0.47063089","0.0","130","4","false","Elliston_Robt","120.37398374","historical_people","historical_people","130","0","7","0.77503852","false","0","Elliston_Robt","628812","0.3695789"
"5612","2.58089368","1.2531E-4","0.38746269","0.0","13","5","false","Bayley_Mrs","113.0","historical_people","historical_people","13","0","0","0.68382126","false","0","Bayley_Mrs","33598","0.39160839"
"5615","2.1248074","0.00213025","0.47063089","0.0","130","4","false","Kotzebue","120.37398374","historical_people","historical_people","130","0","7","0.77503852","false","0","Kotzebue","628812","0.3695789"
"5617","2.58089368","1.2531E-4","0.38746269","0.0","13","5","false","Othello_O","113.0","fictional_and_archetypal","fictional_and_archetypal","13","0","0","0.68382126","false","0","Othello_O","33598","0.39160839"
"5619","2.1248074","0.00213025","0.47063089","0.0","130","4","false","Kean_Edmund","120.37398374","historical_people","historical_people","130","0","7","0.77503852","false","0","Kean_Edmund","628812","0.3695789"
"5621","2.1248074","0.00213025","0.47063089","0.0","130","4","false","Desdemona_O","120.37398374","fictional_and_archetypal","fictional_and_archetypal","130","0","7","0.77503852","false","0","Desdemona_O","628812","0.3695789"
"5623","2.58089368","1.2531E-4","0.38746269","0.0","13","5","false","Rienzi_Cola","113.0","fictional_and_archetypal","fictional_and_archetypal","13","0","0","0.68382126","false","0","Rienzi_Cola","33598","0.39160839"
"5640","2.54391371","6.4504E-4","0.39309509","0.0","27","5","false"," Fitzharris","85.08",,,"27","0","2","0.69121726","false","0"," Fitzharris","173820","0.29398601"
"5654","2.1248074","0.00213025","0.47063089","0.0","130","4","false"," Elliston_Robt","120.37398374",,,"130","0","7","0.77503852","false","0"," Elliston_Robt","628812","0.3695789"
"5681","2.58089368","1.2531E-4","0.38746269","0.0","13","5","false"," Bayley_Mrs","113.0",,,"13","0","0","0.68382126","false","0"," Bayley_Mrs","33598","0.39160839"
"5708","2.1248074","0.00213025","0.47063089","0.0","130","4","false"," Kotzebue","120.37398374",,,"130","0","7","0.77503852","false","0"," Kotzebue","628812","0.3695789"
"5722","2.58089368","1.2531E-4","0.38746269","0.0","13","5","false"," Othello_O","113.0",,,"13","0","0","0.68382126","false","0"," Othello_O","33598","0.39160839"
"5736","2.1248074","0.00213025","0.47063089","0.0","130","4","false"," Kean_Edmund","120.37398374",,,"130","0","7","0.77503852","false","0"," Kean_Edmund","628812","0.3695789"
"5750","2.1248074","0.00213025","0.47063089","0.0","130","4","false"," Desdemona_O","120.37398374",,,"130","0","7","0.77503852","false","0"," Desdemona_O","628812","0.3695789"
"5764","2.58089368","1.2531E-4","0.38746269","0.0","13","5","false"," Rienzi_Cola","113.0",,,"13","0","0","0.68382126","false","0"," Rienzi_Cola","33598","0.39160839"
"5805","2.75346687","1.3149E-4","0.36317851","0.0","14","5","false","Plutarch","71.21428571","historical_people","historical_people","14","0","0","0.64930663","false","0","Plutarch","39256","0.3066126"
"5807","2.65177196","0.00127257","0.37710633","0.0","45","5","false","Cromwell_MRM","47.19512195","fictional_and_archetypal","fictional_and_archetypal","45","0","4","0.66964561","false","0","Cromwell_MRM","230972","0.19657499"
"5809","2.75346687","1.3149E-4","0.36317851","0.0","14","5","false","Alice","71.21428571","fictional_and_archetypal","fictional_and_archetypal","14","0","0","0.64930663","false","0","Alice","39256","0.3066126"
"5811","2.65177196","0.00127257","0.37710633","0.0","45","5","false","Chas1_MRM","47.19512195","fictional_and_archetypal","fictional_and_archetypal","45","0","4","0.66964561","false","0","Chas1_MRM","230972","0.19657499"
"5813","2.65177196","0.00127257","0.37710633","0.0","45","5","false","Fairfax","47.19512195","fictional_and_archetypal","fictional_and_archetypal","45","0","4","0.66964561","false","0","Fairfax","230972","0.19657499"
"5815","2.10939908","0.00426414","0.47406866","0.0","131","4","false","Knowles_Sheridan","117.1875","historical_people","historical_people","131","0","3","0.77812018","false","0","Knowles_Sheridan","1299314","0.35971362"
"5818","2.75346687","1.3149E-4","0.36317851","0.0","14","5","false","Cantwell","71.21428571","fictional_and_archetypal","fictional_and_archetypal","14","0","0","0.64930663","false","0","Cantwell","39256","0.3066126"
"5839","2.75346687","1.3149E-4","0.36317851","0.0","14","5","false"," Plutarch","71.21428571",,,"14","0","0","0.64930663","false","0"," Plutarch","39256","0.3066126"
"5854","2.65177196","0.00127257","0.37710633","0.0","45","5","false"," Cromwell_MRM","47.19512195",,,"45","0","4","0.66964561","false","0"," Cromwell_MRM","230972","0.19657499"
"5869","2.75346687","1.3149E-4","0.36317851","0.0","14","5","false"," Alice","71.21428571",,,"14","0","0","0.64930663","false","0","Alice","39256","0.3066126"
"5884","2.65177196","0.00127257","0.37710633","0.0","45","5","false"," Chas1_MRM","47.19512195",,,"45","0","4","0.66964561","false","0"," Chas1_MRM","230972","0.19657499"
"5899","2.65177196","0.00127257","0.37710633","0.0","45","5","false"," Fairfax","47.19512195",,,"45","0","4","0.66964561","false","0"," Fairfax","230972","0.19657499"
"5914","2.10939908","0.00426414","0.47406866","0.0","131","4","false"," Knowles_Sheridan","117.1875",,,"131","0","3","0.77812018","false","0"," Knowles_Sheridan","1299314","0.35971362"
"5943","2.75346687","1.3149E-4","0.36317851","0.0","14","5","false"," Cantwell","71.21428571",,,"14","0","0","0.64930663","false","0"," Cantwell","39256","0.3066126"
"6030","2.61787365","6.212E-5","0.38198941","0.0","6","5","false","Harness_Wm","124.16666667","historical_people","historical_people","6","0","0","0.67642527","false","0","Harness_Wm","10654","0.43831554"
"6033","2.61787365","6.212E-5","0.38198941","0.0","6","5","false","Rutt_John","124.16666667","historical_people","historical_people","6","0","0","0.67642527","false","0","Rutt_John","10654","0.43831554"
"6048","2.61787365","6.212E-5","0.38198941","0.0","6","5","false"," Harness_Wm","124.16666667",,,"6","0","0","0.67642527","false","0"," Harness_Wm","10654","0.43831554"
"6061","2.61787365","6.212E-5","0.38198941","0.0","6","5","false"," Rutt_John","124.16666667",,,"6","0","0","0.67642527","false","0"," Rutt_John","10654","0.43831554"
"6074","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Pope_Alex","125.08547009",,,"117","0","0","0.77134052","false","0"," Pope_Alex","339418","0.38416554"
"6075","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Bennoch_Fr","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Bennoch_Fr","339418","0.38416554"
"6077","2.01694915","0.06247284","0.49579832","0.0","157","3","false","Dryden","103.94267516","historical_people","historical_people","157","0","0","0.79661017","false","0","Dryden","10626638","0.31772431"
"6079","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Hugo_Victor","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Hugo_Victor","339418","0.38416554"
"6081","2.14329738","0.00110734","0.46657081","0.0","117","4","false","ChasII","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","ChasII","339418","0.38416554"
"6083","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Corneille","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Corneille","339418","0.38416554"
"6086","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Dogberry_MA","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Dogberry_MA","339418","0.38416554"
"6089","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Flush","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Flush","339418","0.38416554"
"6091","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Orger_MA","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Orger_MA","339418","0.38416554"
"6094","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Maggs_Sally_DP","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Maggs_Sally_DP","339418","0.38416554"
"6096","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Holcroft","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Holcroft","339418","0.38416554"
"6098","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Morton_Thos","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Morton_Thos","339418","0.38416554"
"6100","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Colman_the_Younger","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Colman_the_Younger","339418","0.38416554"
"6102","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Sheridan_RichardB","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Sheridan_RichardB","339418","0.38416554"
"6104","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Foote_Samuel","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Foote_Samuel","339418","0.38416554"
"6106","2.14329738","0.00110734","0.46657081","0.0","117","4","false","OKeefe","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","OKeefe","339418","0.38416554"
"6108","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Dibdin_TJ","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Dibdin_TJ","339418","0.38416554"
"6110","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Congreve_Wm","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Congreve_Wm","339418","0.38416554"
"6112","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Moliere","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Moliere","339418","0.38416554"
"6114","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Landon_LE","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Landon_LE","339418","0.38416554"
"6117","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Lamb_Caro","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Lamb_Caro","339418","0.38416554"
"6119","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Kemble_Frances","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Kemble_Frances","339418","0.38416554"
"6121","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Kemble_JP","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Kemble_JP","339418","0.38416554"
"6123","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Bannister_Jack","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Bannister_Jack","339418","0.38416554"
"6125","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Johnstone_Jack","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Johnstone_Jack","339418","0.38416554"
"6127","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Fawcett_John","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Fawcett_John","339418","0.38416554"
"6129","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Emery_John","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Emery_John","339418","0.38416554"
"6131","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Lewis_William_Thomas","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Lewis_William_Thomas","339418","0.38416554"
"6133","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Munden_Joseph_Shepherd","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Munden_Joseph_Shepherd","339418","0.38416554"
"6135","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Davenport_MA","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Davenport_MA","339418","0.38416554"
"6137","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Pope_Jane","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Pope_Jane","339418","0.38416554"
"6139","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Jordan_Dorothea","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Jordan_Dorothea","339418","0.38416554"
"6141","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Garrick_David","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Garrick_David","339418","0.38416554"
"6144","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Siddons_Sarah","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Siddons_Sarah","339418","0.38416554"
"6146","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Macbeth_Lady","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Macbeth_Lady","339418","0.38416554"
"6148","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Katharine_H8","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Katharine_H8","339418","0.38416554"
"6150","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Wolsey_H8","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Wolsey_H8","339418","0.38416554"
"6152","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Hermione_WT","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Hermione_WT","339418","0.38416554"
"6154","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Leontes_WT","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Leontes_WT","339418","0.38416554"
"6156","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Coriolanus_C","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Coriolanus_C","339418","0.38416554"
"6158","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Volumnia_C","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Volumnia_C","339418","0.38416554"
"6160","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Hamlet_H","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Hamlet_H","339418","0.38416554"
"6162","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Queen_Hamlet","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Queen_Hamlet","339418","0.38416554"
"6165","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Canning_George","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Canning_George","339418","0.38416554"
"6167","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Thackeray_TJ","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Thackeray_TJ","339418","0.38416554"
"6169","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Penruddock_WF","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Penruddock_WF","339418","0.38416554"
"6171","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Rolla_P","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Rolla_P","339418","0.38416554"
"6173","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Abbe_de_L_Epee_DD","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Abbe_de_L_Epee_DD","339418","0.38416554"
"6175","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Racine","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Racine","339418","0.38416554"
"6177","2.14329738","0.00110734","0.46657081","0.0","117","4","false","d_Aubigné_Françoise","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","d_Aubigné_Françoise","339418","0.38416554"
"6179","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Lamb_Chas","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Lamb_Chas","339418","0.38416554"
"6182","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Webster_John","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Webster_John","339418","0.38416554"
"6184","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Marlowe_Chris","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Marlowe_Chris","339418","0.38416554"
"6186","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Dekker_Thos","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Dekker_Thos","339418","0.38416554"
"6188","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Ford_John","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Ford_John","339418","0.38416554"
"6195","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Imogen_C","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Imogen_C","339418","0.38416554"
"6197","2.14329738","0.00110734","0.46657081","0.0","117","4","false","JamesI","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","JamesI","339418","0.38416554"
"6199","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Helen_H","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Helen_H","339418","0.38416554"
"6201","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Antigone_A","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Antigone_A","339418","0.38416554"
"6204","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Brumoy_Pierre","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Brumoy_Pierre","339418","0.38416554"
"6206","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Alfieri_Vittorio","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Alfieri_Vittorio","339418","0.38416554"
"6208","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Master_Betty","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Master_Betty","339418","0.38416554"
"6210","2.14329738","0.00110734","0.46657081","0.0","117","4","false","ONeill_Eliz","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","ONeill_Eliz","339418","0.38416554"
"6213","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Duncan_MR","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Duncan_MR","339418","0.38416554"
"6215","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Collins_little","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Collins_little","339418","0.38416554"
"6218","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Gifford_William","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Gifford_William","339418","0.38416554"
"6226","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Warde_Mr","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Warde_Mr","339418","0.38416554"
"6228","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Serle_TJ","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Serle_TJ","339418","0.38416554"
"6231","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Sloman_Mrs","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Sloman_Mrs","339418","0.38416554"
"6234","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Forbes_Capt","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Forbes_Capt","339418","0.38416554"
"6236","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Liston_John","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Liston_John","339418","0.38416554"
"6239","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Melfi","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Melfi","339418","0.38416554"
"6245","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Franklin_Eleanor","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Franklin_Eleanor","339418","0.38416554"
"6247","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Franklin_John","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Franklin_John","339418","0.38416554"
"6249","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Gibbon_Edward","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Gibbon_Edward","339418","0.38416554"
"6251","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Berengaria","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Berengaria","339418","0.38416554"
"6253","2.14329738","0.00110734","0.46657081","0.0","117","4","false","RichardI","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","RichardI","339418","0.38416554"
"6256","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Baillie_Joanna","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Baillie_Joanna","339418","0.38416554"
"6258","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Hemans_Felicia","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Hemans_Felicia","339418","0.38416554"
"6260","2.05084746","0.02167238","0.48760331","0.0","148","4","false","ChasI","106.36054422","historical_people","historical_people","148","0","1","0.78983051","false","0","ChasI","3714972","0.32619364"
"6262","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Cromwell","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Cromwell","339418","0.38416554"
"6264","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Duke_of_Devonshire","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Duke_of_Devonshire","339418","0.38416554"
"6266","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Jerrold_Doug","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Jerrold_Doug","339418","0.38416554"
"6268","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Radcliffe_Ann","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Radcliffe_Ann","339418","0.38416554"
"6270","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Ulric_O","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Ulric_O","339418","0.38416554"
"6272","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Hengo_B","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Hengo_B","339418","0.38416554"
"6274","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Hood_Thos","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Hood_Thos","339418","0.38416554"
"6276","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Praed_Winthrop","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Praed_Winthrop","339418","0.38416554"
"6278","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Pierce_G","125.08547009","fictional_and_archetypal","fictional_and_archetypal","117","0","0","0.77134052","false","0","Pierce_G","339418","0.38416554"
"6280","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Bennoch_Fr","125.08547009",,,"117","0","0","0.77134052","false","0"," Bennoch_Fr","339418","0.38416554"
"6281","2.14329738","0.00110734","0.46657081","0.0","117","4","false","Pope_Alex","125.08547009","historical_people","historical_people","117","0","0","0.77134052","false","0","Pope_Alex","339418","0.38416554"
"6399","2.01694915","0.06247284","0.49579832","0.0","157","3","false"," Dryden","103.94267516",,,"157","0","0","0.79661017","false","0"," Dryden","10626638","0.31772431"
"6517","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Hugo_Victor","125.08547009",,,"117","0","0","0.77134052","false","0"," Hugo_Victor","339418","0.38416554"
"6635","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," ChasII","125.08547009",,,"117","0","0","0.77134052","false","0"," ChasII","339418","0.38416554"
"6753","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Corneille","125.08547009",,,"117","0","0","0.77134052","false","0"," Corneille","339418","0.38416554"
"6988","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Dogberry_MA","125.08547009",,,"117","0","0","0.77134052","false","0"," Dogberry_MA","339418","0.38416554"
"7223","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Flush","125.08547009",,,"117","0","0","0.77134052","false","0"," Flush","339418","0.38416554"
"7341","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Orger_MA","125.08547009",,,"117","0","0","0.77134052","false","0"," Orger_MA","339418","0.38416554"
"7576","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Maggs_Sally_DP","125.08547009",,,"117","0","0","0.77134052","false","0"," Maggs_Sally_DP","339418","0.38416554"
"7694","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Holcroft","125.08547009",,,"117","0","0","0.77134052","false","0"," Holcroft","339418","0.38416554"
"7812","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Morton_Thos","125.08547009",,,"117","0","0","0.77134052","false","0"," Morton_Thos","339418","0.38416554"
"7930","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Colman_the_Younger","125.08547009",,,"117","0","0","0.77134052","false","0"," Colman_the_Younger","339418","0.38416554"
"8048","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Sheridan_RichardB","125.08547009",,,"117","0","0","0.77134052","false","0"," Sheridan_RichardB","339418","0.38416554"
"8166","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Foote_Samuel","125.08547009",,,"117","0","0","0.77134052","false","0"," Foote_Samuel","339418","0.38416554"
"8284","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," OKeefe","125.08547009",,,"117","0","0","0.77134052","false","0"," OKeefe","339418","0.38416554"
